,species,genus,subfamily,family,order,Match,Maximum Possible
44,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,107,281
45,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,106,281
46,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,106,281
47,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,106,281
48,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,106,281
49,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,106,281
50,Equus caballus,Equus,,Equidae,Perissodactyla,105,281
51,Equus asinus,Equus,,Equidae,Perissodactyla,105,281
52,Equus quagga,Equus,,Equidae,Perissodactyla,105,281
53,Homo sapiens,Homo,Homininae,Hominidae,Primates,105,281
54,Castor canadensis,Castor,,Castoridae,Rodentia,105,281
55,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,105,281
56,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,105,281
57,Zalophus californianus,Zalophus,,Otariidae,Carnivora,104,281
58,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,104,281
59,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,104,281
60,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,104,281
61,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,104,281
62,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,104,281
63,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,104,281
64,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,104,281
65,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,104,281
66,Manis pentadactyla,Manis,,Manidae,Pholidota,103,281
67,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,103,281
68,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,103,281
69,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,103,281
70,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,103,281
71,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,102,281
