,species,genus,subfamily,family,order,Match,Maximum Possible
28,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,117,231
29,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,117,231
30,Mustela erminea,Mustela,Mustelinae,Mustelidae,Carnivora,117,231
31,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,117,231
32,Neogale vison,Neogale,Mustelinae,Mustelidae,Carnivora,117,231
33,Mustela lutreola,Mustela,Mustelinae,Mustelidae,Carnivora,117,231
34,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,117,231
35,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,117,231
36,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,117,231
37,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,116,231
38,Meles meles,Meles,Melinae,Mustelidae,Carnivora,116,231
39,Ursus maritimus,Ursus,,Ursidae,Carnivora,116,231
40,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,115,231
41,Camelus ferus,Camelus,,Camelidae,Artiodactyla,115,231
42,Equus quagga,Equus,,Equidae,Perissodactyla,115,231
43,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,115,231
44,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,115,231
45,Lontra canadensis,Lontra,Lutrinae,Mustelidae,Carnivora,115,231
46,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,115,231
47,Lutra lutra,Lutra,Lutrinae,Mustelidae,Carnivora,115,231
48,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,115,231
49,Equus caballus,Equus,,Equidae,Perissodactyla,115,231
50,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,114,231
51,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,114,231
52,Equus asinus,Equus,,Equidae,Perissodactyla,114,231
53,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,114,231
54,Propithecus coquereli,Propithecus,,Indriidae,Primates,113,231
55,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,113,231
56,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,113,231
57,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,112,231
58,Vulpes lagopus,Vulpes,,Canidae,Carnivora,112,231
59,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,112,231
