,species,genus,subfamily,family,order,Match,Maximum Possible
37,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,61,140
38,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,61,140
39,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,61,140
40,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,61,140
41,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,61,140
42,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,60,140
43,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,60,140
44,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,59,140
45,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,59,140
46,Manis javanica,Manis,,Manidae,Pholidota,59,140
47,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,59,140
48,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,59,140
49,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,59,140
50,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,59,140
51,Panthera onca,Panthera,Pantherinae,Felidae,Carnivora,58,140
52,Panthera uncia,Panthera,Pantherinae,Felidae,Carnivora,58,140
53,Propithecus coquereli,Propithecus,,Indriidae,Primates,58,140
54,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,58,140
55,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,58,140
56,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,58,140
57,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,58,140
58,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,58,140
59,Felis catus,Felis,Felinae,Felidae,Carnivora,58,140
60,Panthera leo,Panthera,Pantherinae,Felidae,Carnivora,58,140
61,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,58,140
62,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,58,140
63,Lynx canadensis,Lynx,Felinae,Felidae,Carnivora,57,140
64,Leopardus geoffroyi,Leopardus,Felinae,Felidae,Carnivora,57,140
65,Prionailurus viverrinus,Prionailurus,Felinae,Felidae,Carnivora,57,140
66,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,57,140
67,Castor canadensis,Castor,,Castoridae,Rodentia,57,140
68,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,57,140
69,Manis pentadactyla,Manis,,Manidae,Pholidota,57,140
70,Lemur catta,Lemur,,Lemuridae,Primates,57,140
71,Prionailurus bengalensis,Prionailurus,Felinae,Felidae,Carnivora,57,140
72,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,57,140
73,Acinonyx jubatus,Acinonyx,Felinae,Felidae,Carnivora,57,140
74,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,57,140
75,Lynx rufus,Lynx,Felinae,Felidae,Carnivora,57,140
76,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,57,140
77,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,57,140
78,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,57,140
79,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,57,140
80,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,57,140
81,Meles meles,Meles,Melinae,Mustelidae,Carnivora,57,140
82,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,56,140
83,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,56,140
84,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,56,140
85,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,56,140
86,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,56,140
87,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,56,140
88,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,56,140
89,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,56,140
90,Ursus arctos,Ursus,,Ursidae,Carnivora,56,140
91,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,56,140
92,Ursus maritimus,Ursus,,Ursidae,Carnivora,56,140
93,Sus scrofa,Sus,,Suidae,Artiodactyla,56,140
94,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,56,140
95,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,56,140
96,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,56,140
97,Neofelis nebulosa,Neofelis,Pantherinae,Felidae,Carnivora,56,140
98,Ursus americanus,Ursus,,Ursidae,Carnivora,56,140
99,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,56,140
