,species,genus,subfamily,family,order,Match,Maximum Possible
184,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,167,261
185,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,166,261
186,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,166,261
187,Molossus molossus,Molossus,,Molossidae,Chiroptera,166,261
188,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,166,261
189,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,165,261
190,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,165,261
191,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,164,261
192,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,164,261
193,Carlito syrichta,Carlito,,Tarsiidae,Primates,164,261
194,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,163,261
195,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,163,261
196,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,163,261
197,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,163,261
198,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,162,261
199,Cavia porcellus,Cavia,,Caviidae,Rodentia,162,261
200,Mus caroli,Mus,Murinae,Muridae,Rodentia,161,261
201,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,161,261
202,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,161,261
203,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,161,261
204,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,159,261
205,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,158,261
206,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,157,261
207,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,156,261
208,Mus musculus,Mus,Murinae,Muridae,Rodentia,156,261
209,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,154,261
210,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,151,261
