,species,genus,subfamily,family,order,Match,Maximum Possible
47,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,62,125
48,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,62,125
49,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,62,125
50,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,62,125
51,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,62,125
52,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,62,125
53,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,62,125
54,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,62,125
55,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,62,125
56,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,62,125
57,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,61,125
58,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,61,125
59,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,61,125
60,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,61,125
61,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,61,125
62,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,61,125
63,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,61,125
64,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,61,125
65,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,61,125
66,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,61,125
67,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,61,125
68,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,61,125
