,species,genus,subfamily,family,order,Match,Maximum Possible
24,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,175,254
25,Propithecus coquereli,Propithecus,,Indriidae,Primates,175,254
26,Equus quagga,Equus,,Equidae,Perissodactyla,173,254
27,Equus asinus,Equus,,Equidae,Perissodactyla,173,254
28,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,173,254
29,Equus caballus,Equus,,Equidae,Perissodactyla,173,254
30,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,173,254
31,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,173,254
32,Octodon degus,Octodon,,Octodontidae,Rodentia,172,254
33,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,172,254
34,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,172,254
35,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,171,254
36,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,171,254
37,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,171,254
38,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,171,254
39,Mus caroli,Mus,Murinae,Muridae,Rodentia,171,254
40,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,171,254
41,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,171,254
42,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,170,254
43,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,170,254
44,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,170,254
45,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,170,254
46,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,170,254
47,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,170,254
48,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,170,254
49,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,169,254
50,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,169,254
51,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,168,254
52,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,168,254
53,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,168,254
54,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,168,254
55,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,168,254
56,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,168,254
57,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,168,254
58,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,168,254
59,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,168,254
60,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,168,254
61,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,168,254
62,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,167,254
63,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,167,254
64,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,167,254
65,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,167,254
66,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,167,254
67,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,167,254
68,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,167,254
69,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,167,254
70,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,167,254
71,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,167,254
72,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,167,254
73,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,167,254
74,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,167,254
