,species,genus,subfamily,family,order,Match,Maximum Possible
65,Mustela putorius furo,Mustela,Mustelinae,Mustelidae,Carnivora,70,125
66,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,70,125
67,Panthera tigris,Panthera,Pantherinae,Felidae,Carnivora,70,125
68,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,70,125
69,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,70,125
70,Hippopotamus amphibius kiboko,Hippopotamus,,Hippopotamidae,Artiodactyla,70,125
71,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,70,125
72,Cavia porcellus,Cavia,,Caviidae,Rodentia,70,125
73,Mustela nigripes,Mustela,Mustelinae,Mustelidae,Carnivora,70,125
74,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,70,125
75,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,70,125
76,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,70,125
77,Meles meles,Meles,Melinae,Mustelidae,Carnivora,70,125
78,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,70,125
